x_mm,old_unwrapped_rad,new_unwrapped_rad,old_minus_new_rad,reference_candidate_rad,fitted_old_minus_new_rad,residual_rad
-4.379999999999999866e-02,6.824958907179586198e+00,1.565003200000000039e+00,5.259955707179585715e+00,-1.203087761336265693e+01,1.578115807144565785e+00,3.838768591890584503e-08
-4.374999999999999722e-02,6.852358707179586617e+00,1.565002000000000004e+00,5.287356707179586834e+00,-1.200347777915546921e+01,1.578086206303893846e+00,9.944203327449940844e-08
-4.370000000000000273e-02,6.879727507179586254e+00,1.565001000000000086e+00,5.314726507179585724e+00,-1.197610900350482943e+01,1.578056540155693188e+00,2.030517798345954361e-08
-4.365000000000000130e-02,6.907065207179586608e+00,1.564999999999999947e+00,5.342065207179587105e+00,-1.194877128721922688e+01,1.578026810224747445e+00,-9.821435309476100883e-08
-4.359999999999999987e-02,6.934371907179586181e+00,1.564999000000000029e+00,5.369372907179585930e+00,-1.192146463110644916e+01,1.577997018024555942e+00,-1.553087489725157866e-07
-4.354999999999999843e-02,6.961647507179586469e+00,1.564997999999999889e+00,5.396649507179586358e+00,-1.189418903597359289e+01,1.577967165057327481e+00,-2.501708689095494265e-07
-4.349999999999999700e-02,6.988892007179586585e+00,1.564996999999999971e+00,5.423895007179586614e+00,-1.186694450262635314e+01,1.577937252813975899e+00,-3.819949903061115037e-07
-4.345000000000000251e-02,7.016105507179585921e+00,1.564995799999999937e+00,5.451109707179585762e+00,-1.183973103186973042e+01,1.577907282774115849e+00,-2.499760816121465723e-07
-4.340000000000000108e-02,7.043288007179586252e+00,1.564994599999999902e+00,5.478293407179586794e+00,-1.181254862450872345e+01,1.577877256406059470e+00,-5.330911267975579904e-08
-4.334999999999999964e-02,7.070439307179586130e+00,1.564993400000000090e+00,5.505445907179586484e+00,-1.178539728134554565e+01,1.577847175166816829e+00,8.808167528684407444e-09
-4.329999999999999821e-02,7.097559607179586116e+00,1.564992200000000055e+00,5.532567407179586283e+00,-1.175827700318379776e+01,1.577817040502095702e+00,1.371793887372518839e-07
-4.324999999999999678e-02,7.124648807179585930e+00,1.564991000000000021e+00,5.559657807179585909e+00,-1.173118779082359886e+01,1.577786853846301574e+00,2.326047026102173731e-07
-4.320000000000000229e-02,7.151707007179585851e+00,1.564990000000000103e+00,5.586717007179585970e+00,-1.170412964506646247e+01,1.577756616622543184e+00,1.958856525874352883e-07
-4.315000000000000085e-02,7.178734107179586488e+00,1.564988999999999963e+00,5.613745107179586746e+00,-1.167710256671250235e+01,1.577726330242632757e+00,1.278223908940390174e-07
-4.309999999999999942e-02,7.205730107179586064e+00,1.564988000000000046e+00,5.640742107179585574e+00,-1.165010655655974503e+01,1.577695996107093324e+00,2.921297070912487470e-08
-4.304999999999999799e-02,7.232695007179586355e+00,1.564986999999999906e+00,5.667708007179586005e+00,-1.162314161540621527e+01,1.577665615605165383e+00,-9.914454768278346819e-08
-4.299999999999999656e-02,7.259628907179585866e+00,1.564985999999999988e+00,5.694642907179585656e+00,-1.159620774404923793e+01,1.577635190114812680e+00,-1.564528133712883573e-07
-4.295000000000000207e-02,7.286531307179586747e+00,1.564984799999999954e+00,5.721546507179587238e+00,-1.156930494328544334e+01,1.577604721002731081e+00,-4.419151533596732406e-07
-4.290000000000000063e-02,7.313403307179585866e+00,1.564983599999999919e+00,5.748419707179586169e+00,-1.154243321390936750e+01,1.577574209624359458e+00,-5.473700870339825997e-08
-4.284999999999999920e-02,7.340244307179585981e+00,1.564982400000000107e+00,5.775261907179586096e+00,-1.151559255671554816e+01,1.577543657323888793e+00,4.058761948755318372e-07
-4.279999999999999777e-02,7.367053307179586064e+00,1.564981200000000072e+00,5.802072107179585991e+00,-1.148878297249851954e+01,1.577513065434275275e+00,-5.928097746021876446e-08
-4.275000000000000328e-02,7.393832307179586394e+00,1.564980000000000038e+00,5.828852307179586134e+00,-1.146200446204933243e+01,1.577482435277252293e+00,5.505825528828722781e-07
-4.270000000000000184e-02,7.420579307179586692e+00,1.564979000000000120e+00,5.855600307179586572e+00,-1.143525702616042850e+01,1.577451768163345980e+00,3.625926670025592102e-08
-4.265000000000000041e-02,7.447296307179586350e+00,1.564977999999999980e+00,5.882318307179586370e+00,-1.140854066562285674e+01,1.577421065391887423e+00,5.985402413699603130e-07
-4.259999999999999898e-02,7.473981307179585976e+00,1.564977000000000062e+00,5.909004307179586135e+00,-1.138185538122627349e+01,1.577390328251031537e+00,2.382151649271690985e-07
-4.254999999999999755e-02,7.500635307179585709e+00,1.564975999999999923e+00,5.935659307179586008e+00,-1.135520117375962990e+01,1.577359558017772834e+00,-4.392698205180067816e-08
-4.250000000000000305e-02,7.527258307179586438e+00,1.564975000000000005e+00,5.962283307179585989e+00,-1.132857804401188595e+01,1.577328755957963402e+00,-2.470972022550199654e-07
-4.245000000000000162e-02,7.553851307179586527e+00,1.564974000000000087e+00,5.988877307179586218e+00,-1.130198599276920390e+01,1.577297923326331341e+00,6.294906960135904228e-07
-4.240000000000000019e-02,7.580411307179586444e+00,1.564972999999999947e+00,6.015438307179586275e+00,-1.127542502081775311e+01,1.577267061366502965e+00,-4.133770872272179986e-07
-4.234999999999999876e-02,7.606941307179585721e+00,1.564972000000000030e+00,6.041969307179585691e+00,-1.124889512894439214e+01,1.577236171311020563e+00,-3.749136654462859042e-07
-4.229999999999999732e-02,7.633440307179585993e+00,1.564970999999999890e+00,6.068469307179586103e+00,-1.122239631793319781e+01,1.577205254381366828e+00,-2.543349211237000418e-07
-4.225000000000000283e-02,7.659908307179586373e+00,1.564969999999999972e+00,6.094938307179586623e+00,-1.119592858856754347e+01,1.577174311787985950e+00,-5.085745424793230995e-08
-4.220000000000000140e-02,7.686345307179585973e+00,1.564968799999999938e+00,6.121376507179586035e+00,-1.116949194163010617e+01,1.577143344730308483e+00,4.363014420860622522e-07
-4.214999999999999997e-02,7.712750307179586429e+00,1.564967599999999903e+00,6.147782707179586303e+00,-1.114308637790286660e+01,1.577112354396773997e+00,7.923779854479562346e-09
-4.209999999999999853e-02,7.739125307179586244e+00,1.564966400000000091e+00,6.174158907179585931e+00,-1.111671189816710914e+01,1.577081341964858829e+00,6.647908792345447182e-07
-4.204999999999999710e-02,7.765468307179586027e+00,1.564965200000000056e+00,6.200503107179585527e+00,-1.109036850320271839e+01,1.577050308601099848e+00,4.076826547461109840e-07
-4.200000000000000261e-02,7.791780307179585918e+00,1.564964000000000022e+00,6.226816307179586119e+00,-1.106405619378958427e+01,1.577019255461123537e+00,2.373790275456144627e-07
-4.195000000000000118e-02,7.818062307179586057e+00,1.564963000000000104e+00,6.253099307179585509e+00,-1.103777497070480251e+01,1.576988183689672196e+00,9.546571186902497175e-07
-4.189999999999999974e-02,7.844312307179586163e+00,1.564961999999999964e+00,6.279350307179585755e+00,-1.101152483472686505e+01,1.576957094420633920e+00,7.602954621432900240e-07
-4.184999999999999831e-02,7.870531307179586378e+00,1.564961000000000046e+00,6.305570307179586109e+00,-1.098530578663217128e+01,1.576925988777070797e+00,6.550704831909115455e-07
-4.179999999999999688e-02,7.896719307179585812e+00,1.564959999999999907e+00,6.331759307179585683e+00,-1.095911782719572614e+01,1.576894867871249994e+00,6.397572178684640676e-07
-4.175000000000000239e-02,7.922876307179586242e+00,1.564958999999999989e+00,6.357917307179586253e+00,-1.093296095719323269e+01,1.576863732804673957e+00,7.151314012077136795e-07
-4.170000000000000095e-02,7.949001307179585751e+00,1.564958000000000071e+00,6.384043307179585902e+00,-1.090683517739759978e+01,1.576832584668112824e+00,-1.180340314377303912e-07
-4.164999999999999952e-02,7.975096307179586397e+00,1.564956999999999931e+00,6.410139307179586687e+00,-1.088074048858243970e+01,1.576801424541636631e+00,1.410345724650596821e-07
-4.159999999999999809e-02,8.001160307179585374e+00,1.564956000000000014e+00,6.436204307179584916e+00,-1.085467689151926862e+01,1.576770253494648166e+00,4.931087529413957782e-07
-4.154999999999999666e-02,8.027192307179586095e+00,1.564954999999999874e+00,6.462237307179586665e+00,-1.082864438698029730e+01,1.576739072585916057e+00,-6.103924210520972338e-08
-4.150000000000000216e-02,8.053194307179586175e+00,1.564953999999999956e+00,6.488240307179585997e+00,-1.080264297573495291e+01,1.576707882863612298e+00,4.793600361097105633e-07
-4.145000000000000073e-02,8.079164307179585336e+00,1.564953000000000038e+00,6.514211307179585297e+00,-1.077667265855265910e+01,1.576676685365342445e+00,1.150760509105452911e-07
-4.139999999999999930e-02,8.105103307179586380e+00,1.564951999999999899e+00,6.540151307179586482e+00,-1.075073343620214139e+01,1.576645481118186920e+00,-1.531224409490050675e-07
-4.134999999999999787e-02,8.131011307179585756e+00,1.564950999999999981e+00,6.566060307179585998e+00,-1.072482530945072909e+01,1.576614271138732981e+00,-3.244680844005642939e-07
-4.130000000000000338e-02,8.156888307179585240e+00,1.564949999999999841e+00,6.591938307179585621e+00,-1.069894827906505697e+01,1.576583056433114249e+00,-3.981942153785666960e-07
-4.125000000000000194e-02,8.182734307179586608e+00,1.564948999999999923e+00,6.617785307179586241e+00,-1.067310234581175976e+01,1.576551837997048455e+00,-3.735341591593055455e-07
-4.120000000000000051e-02,8.208549307179586307e+00,1.564947799999999889e+00,6.643601507179586640e+00,-1.064728751045537791e+01,1.576520616815874520e+00,-4.972335077013667615e-08
-4.114999999999999908e-02,8.234333307179586114e+00,1.564946599999999854e+00,6.669386707179586260e+00,-1.062150377375975374e+01,1.576489393864592747e+00,3.740020844134051003e-07
-4.109999999999999765e-02,8.260086307179586029e+00,1.564945400000000042e+00,6.695140907179585987e+00,-1.059575113648733513e+01,1.576458170107903234e+00,8.984046200311013308e-07
-4.105000000000000315e-02,8.285807307179586800e+00,1.564944200000000007e+00,6.720863107179586571e+00,-1.057002959940196440e+01,1.576426946500246951e+00,5.242481382339292395e-07
-4.100000000000000172e-02,8.311498307179586931e+00,1.564942999999999973e+00,6.746555307179587402e+00,-1.054433916326330234e+01,1.576395723985845709e+00,1.252292325837345288e-06
-4.095000000000000029e-02,8.337157307179586141e+00,1.564942000000000055e+00,6.772215307179585864e+00,-1.051867982883309693e+01,1.576364503498743908e+00,8.832989601970098192e-07
-4.089999999999999886e-02,8.362785307179585459e+00,1.564940999999999915e+00,6.797844307179585321e+00,-1.049305159687030908e+01,1.576333285962849162e+00,6.180270304412260884e-07
-4.084999999999999742e-02,8.388382307179586661e+00,1.564939999999999998e+00,6.823442307179586663e+00,-1.046745446813320335e+01,1.576302072291976275e+00,4.572348419884519899e-07
-4.080000000000000293e-02,8.413948307179586195e+00,1.564938999999999858e+00,6.849009307179586337e+00,-1.044188844338003896e+01,1.576270863389888532e+00,4.016806762763280858e-07
-4.075000000000000150e-02,8.439483307179585836e+00,1.564937999999999940e+00,6.874545307179586118e+00,-1.041635352336768428e+01,1.576239660150341004e+00,4.521214336250523047e-07
-4.070000000000000007e-02,8.464987307179585585e+00,1.564937000000000022e+00,6.900050307179585118e+00,-1.039084970885230952e+01,1.576208463457125397e+00,6.093133144702278514e-07
-4.064999999999999863e-02,8.490460307179585442e+00,1.564935999999999883e+00,6.925524307179586003e+00,-1.036537700058799416e+01,1.576177274184113131e+00,8.740104284754579567e-07
-4.059999999999999720e-02,8.515901307179586155e+00,1.564934999999999965e+00,6.950966307179585968e+00,-1.033993539933020678e+01,1.576146093195300857e+00,2.469682769401515543e-07
-4.055000000000000271e-02,8.541312307179586227e+00,1.564933999999999825e+00,6.976378307179586180e+00,-1.031452490583093429e+01,1.576114921344854425e+00,7.289388772591109955e-07
-4.050000000000000128e-02,8.566691307179585380e+00,1.564932999999999907e+00,7.001758307179585472e+00,-1.028914552084355449e+01,1.576083759477155288e+00,3.206756344908967549e-07
-4.044999999999999984e-02,8.592040307179585668e+00,1.564931999999999990e+00,7.027108307179585900e+00,-1.026379724511935621e+01,1.576052608426846913e+00,1.022929867033894880e-06
-4.039999999999999841e-02,8.617357307179586812e+00,1.564931000000000072e+00,7.052426307179587184e+00,-1.023848007940892835e+01,1.576021469018879850e+00,8.364522008363906025e-07
-4.034999999999999698e-02,8.642643307179586287e+00,1.564929999999999932e+00,7.077713307179585911e+00,-1.021319402446146363e+01,1.575990342068559924e+00,7.619918509504941539e-07
-4.030000000000000249e-02,8.667898307179585871e+00,1.564929000000000014e+00,7.102969307179585634e+00,-1.018793908102615653e+01,1.575959228381593746e+00,8.002980473875709322e-07
-4.025000000000000105e-02,8.693122307179585562e+00,1.564928000000000097e+00,7.128194307179585465e+00,-1.016271524985080710e+01,1.575928128754138680e+00,9.521186150607263698e-07
-4.019999999999999962e-02,8.718314307179586109e+00,1.564927000000000179e+00,7.153387307179586152e+00,-1.013752253168181916e+01,1.575897043972848355e+00,2.181999949613100398e-07
-4.014999999999999819e-02,8.743476307179586016e+00,1.564926000000000039e+00,7.178550307179586198e+00,-1.011236092726629465e+01,1.575865974814921744e+00,5.992893159501022637e-07
-4.009999999999999676e-02,8.768607307179586030e+00,1.564925000000000122e+00,7.203682307179585464e+00,-1.008723043734923941e+01,1.575834922048154230e+00,1.096131611255657390e-06
-4.005000000000000226e-02,8.793706307179586901e+00,1.564923999999999982e+00,7.228782307179587363e+00,-1.006213106267427015e+01,1.575803886430981793e+00,7.094705294363734538e-07
-4.000000000000000083e-02,8.818774307179586103e+00,1.564923000000000064e+00,7.253851307179585817e+00,-1.003706280398569639e+01,1.575772868712534969e+00,4.400504103330149519e-07
-3.994999999999999940e-02,8.843811307179585413e+00,1.564922000000000146e+00,7.278889307179585266e+00,-1.001202566202503874e+01,1.575741869632686143e+00,2.886128056545089748e-07
-3.989999999999999797e-02,8.868817307179586606e+00,1.564921000000000006e+00,7.303896307179586600e+00,-9.987019637534517713e+00,1.575710889922099955e+00,2.558999669943773370e-07
-3.984999999999999654e-02,8.893792307179586132e+00,1.564920000000000089e+00,7.328872307179586265e+00,-9.962044731254954044e+00,1.575679930302283926e+00,3.426527364069897885e-07
-3.980000000000000204e-02,8.918736307179585765e+00,1.564918999999999949e+00,7.353817307179586038e+00,-9.937100943925777585e+00,1.575648991485638195e+00,5.496105837110576431e-07
-3.975000000000000061e-02,8.943649307179587282e+00,1.564918000000000031e+00,7.378731307179586807e+00,-9.912188276286416411e+00,1.575618074175507921e+00,8.775129636262590793e-07
-3.969999999999999918e-02,8.968530307179586103e+00,1.564917000000000114e+00,7.403613307179585767e+00,-9.887306729074204270e+00,1.575587179066232801e+00,3.270972372959590757e-07
-3.964999999999999775e-02,8.993381307179586059e+00,1.564915999999999974e+00,7.428465307179585864e+00,-9.862456303026476689e+00,1.575556306843199916e+00,8.991007716119270299e-07
-3.960000000000000325e-02,9.018200307179586872e+00,1.564915000000000056e+00,7.453285307179586816e+00,-9.837636998879874639e+00,1.575525458182893690e+00,5.942602356867610069e-07
-3.955000000000000182e-02,9.042988307179586016e+00,1.564913999999999916e+00,7.478074307179586100e+00,-9.812848817368939436e+00,1.575494633752949625e+00,4.133102029513224807e-07
-3.950000000000000039e-02,9.067745307179585268e+00,1.564912999999999998e+00,7.502832307179585491e+00,-9.788091759228915834e+00,1.575463834212205150e+00,3.569859474694681012e-07
-3.944999999999999896e-02,9.092471307179586404e+00,1.564912000000000081e+00,7.527559307179586767e+00,-9.763365825192254377e+00,1.575433060210753355e+00,4.260199499839245618e-07
-3.939999999999999752e-02,9.117166307179585871e+00,1.564910999999999941e+00,7.552255307179585486e+00,-9.738671015992805380e+00,1.575402312389994064e+00,6.211460830130022259e-07
-3.935000000000000303e-02,9.141830307179585446e+00,1.564910000000000023e+00,7.576920307179585201e+00,-9.714007332361624947e+00,1.575371591382687120e+00,9.430954426292714743e-07
-3.930000000000000160e-02,9.166462307179585878e+00,1.564908999999999883e+00,7.601553307179585772e+00,-9.689374775029769182e+00,1.575340897813006569e+00,3.925991114428484252e-07
-3.925000000000000017e-02,9.191064307179585668e+00,1.564907999999999966e+00,7.626156307179585703e+00,-9.664773344726901527e+00,1.575310232296592394e+00,9.703867789312425884e-07
-3.919999999999999873e-02,9.215634307179586315e+00,1.564907000000000048e+00,7.650727307179586489e+00,-9.640203042181985538e+00,1.575279595440604252e+00,6.771874376809705609e-07
-3.914999999999999730e-02,9.240173307179585294e+00,1.564905999999999908e+00,7.675267307179585607e+00,-9.615663868123288438e+00,1.575248987843775650e+00,5.137293888068938941e-07
-3.910000000000000281e-02,9.264681307179586156e+00,1.564904999999999990e+00,7.699776307179586610e+00,-9.591155823278381121e+00,1.575218410096468347e+00,4.807402316231446093e-07
-3.905000000000000138e-02,9.289158307179587126e+00,1.564903999999999851e+00,7.724254307179586831e+00,-9.566678908372736601e+00,1.575187862780723869e+00,5.789454666782489767e-07
-3.899999999999999994e-02,9.313604307179586428e+00,1.564902999999999933e+00,7.748701307179586273e+00,-9.542233124132533106e+00,1.575157346470319464e+00,8.090712970698632489e-07
-3.894999999999999851e-02,9.338019307179585837e+00,1.564902000000000015e+00,7.773117307179585822e+00,-9.517818471281849213e+00,1.575126861730822725e+00,1.171841838676357384e-06
-3.889999999999999708e-02,9.362402307179586103e+00,1.564900999999999875e+00,7.797501307179586227e+00,-9.493434950544768824e+00,1.575096409119644436e+00,6.679812027954312725e-07
-3.885000000000000259e-02,9.386755307179585728e+00,1.564899999999999958e+00,7.821855307179585992e+00,-9.469082562643976075e+00,1.575065989186094084e+00,1.298212099598572422e-06
-3.880000000000000115e-02,9.411076307179586209e+00,1.564898999999999818e+00,7.846177307179586613e+00,-9.444761308300764213e+00,1.575035602471434037e+00,1.063255850475286479e-06
-3.874999999999999972e-02,9.435366614359171678e+00,1.564897999999999900e+00,7.870468614359172221e+00,-9.420471188236421156e+00,1.575005249508934835e+00,1.271013363890460823e-06
-3.869999999999999829e-02,9.459625614359172374e+00,1.564896999999999982e+00,7.894728614359172170e+00,-9.396212203170847488e+00,1.574974930823930030e+00,1.307845394649120863e-06
-3.864999999999999686e-02,9.483853614359173179e+00,1.564896000000000065e+00,7.918957614359173114e+00,-9.371984353823238578e+00,1.574944646933870374e+00,1.481650753198948678e-06
-3.860000000000000236e-02,9.508049614359173063e+00,1.564894999999999925e+00,7.943154614359173138e+00,-9.347787640911398910e+00,1.574914398348378874e+00,7.931472723043953010e-07
