x_mm,wrapped_rad,unwrapped_rad,poly4_fit_rad,poly4_residual_rad,poly6_fit_rad,poly6_residual_rad,higher_model_fit_rad,higher_model_residual_rad
5.899999999999999689e-02,1.565396999999999927e+00,1.565396999999999927e+00,1.565343245235303549e+00,5.375476469637874288e-05,1.565360938098672161e+00,3.606190132776632140e-05,1.566762211550807971e+00,-1.365211550808043128e-03
5.924999999999999711e-02,1.565404999999999935e+00,1.565404999999999935e+00,1.565351744319511296e+00,5.325568048863971171e-05,1.565367503444608621e+00,3.749655539131424575e-05,1.566763008652202860e+00,-1.358008652202924438e-03
5.949999999999999734e-02,1.565412000000000026e+00,1.565412000000000026e+00,1.565360278887474088e+00,5.172111252593758479e-05,1.565374102710755055e+00,3.789728924497026696e-05,1.566763816265008602e+00,-1.351816265008576323e-03
5.974999999999999756e-02,1.565420000000000034e+00,1.565420000000000034e+00,1.565368848933158086e+00,5.115106684194792308e-05,1.565380735967705217e+00,3.926403229481678636e-05,1.566764634479449247e+00,-1.344634479449213771e-03
5.999999999999999778e-02,1.565426999999999902e+00,1.565426999999999902e+00,1.565377454450503469e+00,4.954554949643252826e-05,1.565387403286191415e+00,3.959671380848739375e-05,1.566765463386154966e+00,-1.338463386155064327e-03
6.024999999999999800e-02,1.565434999999999910e+00,1.565434999999999910e+00,1.565386095433424440e+00,4.890456657546948804e-05,1.565394104737081848e+00,4.089526291806144798e-05,1.566766303076161382e+00,-1.331303076161471921e-03
6.049999999999999822e-02,1.565442999999999918e+00,1.565442999999999918e+00,1.565394771875810331e+00,4.822812418958655201e-05,1.565400840391378612e+00,4.215960862130607723e-05,1.566767153640912458e+00,-1.324153640912539842e-03
6.074999999999999845e-02,1.565450000000000008e+00,1.565450000000000008e+00,1.565403483771523829e+00,4.651622847617886691e-05,1.565407610320216358e+00,4.238967978364982514e-05,1.566768015172258055e+00,-1.318015172258046874e-03
6.099999999999999867e-02,1.565458000000000016e+00,1.565458000000000016e+00,1.565412231114402974e+00,4.576888559704173076e-05,1.565414414594859194e+00,4.358540514082243078e-05,1.566768887762456819e+00,-1.310887762456802719e-03
6.124999999999999889e-02,1.565466000000000024e+00,1.565466000000000024e+00,1.565421013898258940e+00,4.498610174108463866e-05,1.565421253286699566e+00,4.474671330045865147e-05,1.566769771504174846e+00,-1.303771504174822127e-03
6.149999999999999911e-02,1.565474000000000032e+00,1.565474000000000032e+00,1.565429832116878250e+00,4.416788312178177023e-05,1.565428126467255598e+00,4.587353274443373152e-05,1.566770666490486130e+00,-1.296666490486098056e-03
6.174999999999999933e-02,1.565480999999999900e+00,1.565480999999999900e+00,1.565438685764021232e+00,4.231423597866879049e-05,1.565435034208169318e+00,4.596579183058224771e-05,1.566771572814874336e+00,-1.290572814874435537e-03
6.199999999999999956e-02,1.565488999999999908e+00,1.565488999999999908e+00,1.565447574833422673e+00,4.142516657723582796e-05,1.565441976581204431e+00,4.702341879547766723e-05,1.566772490571231247e+00,-1.283490571231338251e-03
6.224999999999999978e-02,1.565496999999999916e+00,1.565496999999999916e+00,1.565456499318791606e+00,4.050068120831085139e-05,1.565448953658244990e+00,4.804634175492594750e-05,1.566773419853858984e+00,-1.276419853859067643e-03
6.250000000000000000e-02,1.565504999999999924e+00,1.565504999999999924e+00,1.565465459213811528e+00,3.954078618839673709e-05,1.565455965511291625e+00,4.903448870829940631e-05,1.566774360757468454e+00,-1.269360757468529499e-03
6.275000000000000022e-02,1.565512999999999932e+00,1.565512999999999932e+00,1.565474454512139735e+00,3.854548786019762474e-05,1.565463012212461313e+00,4.998778753861898849e-05,1.566775313377181567e+00,-1.262313377181634166e-03
6.300000000000000044e-02,1.565520999999999940e+00,1.565520999999999940e+00,1.565483485207408654e+00,3.751479259128664978e-05,1.565470093833983833e+00,5.090616601610697955e-05,1.566776277808530793e+00,-1.255277808530852468e-03
6.325000000000000067e-02,1.565528999999999948e+00,1.565528999999999948e+00,1.565492551293224288e+00,3.644870677566025563e-05,1.565477210448200873e+00,5.178955179907518414e-05,1.566777254147458720e+00,-1.248254147458771612e-03
6.350000000000000089e-02,1.565536999999999956e+00,1.565536999999999956e+00,1.565501652763167550e+00,3.534723683240592607e-05,1.565484362127562479e+00,5.263787243747763966e-05,1.566778242490320494e+00,-1.241242490320537684e-03
6.375000000000000111e-02,1.565544999999999964e+00,1.565544999999999964e+00,1.565510789610793152e+00,3.421038920681240825e-05,1.565491548944626832e+00,5.345105537313266097e-05,1.566779242933881600e+00,-1.234242933881635196e-03
6.400000000000000133e-02,1.565552999999999972e+00,1.565552999999999972e+00,1.565519961829630713e+00,3.303817036925948969e-05,1.565498770972056031e+00,5.422902794394168779e-05,1.566780255575320968e+00,-1.227255575320995717e-03
6.425000000000000155e-02,1.565560999999999980e+00,1.565560999999999980e+00,1.565529169413183430e+00,3.183058681655026589e-05,1.565506028282615425e+00,5.497171738455541856e-05,1.566781280512228758e+00,-1.220280512228777425e-03
6.450000000000000178e-02,1.565568999999999988e+00,1.565568999999999988e+00,1.565538412354929410e+00,3.058764507057887272e-05,1.565513320949170728e+00,5.567905082926039029e-05,1.566782317842609240e+00,-1.213317842609251684e-03
6.475000000000000200e-02,1.565576999999999996e+00,1.565576999999999996e+00,1.565547690648320778e+00,2.930935167921866480e-05,1.565520649044686241e+00,5.635095531375533540e-05,1.566783367664878579e+00,-1.206367664878582602e-03
6.500000000000000222e-02,1.565585999999999922e+00,1.565585999999999922e+00,1.565557004286784348e+00,2.899571321557381509e-05,1.565528012642222633e+00,5.798735777728936114e-05,1.566784430077867274e+00,-1.198430077867351784e-03
6.525000000000000244e-02,1.565593999999999930e+00,1.565593999999999930e+00,1.565566353263720512e+00,2.764673627941860445e-05,1.565535411814934497e+00,5.858818506543350679e-05,1.566785505180820159e+00,-1.191505180820229270e-03
6.550000000000000266e-02,1.565601999999999938e+00,1.565601999999999938e+00,1.565575737572504567e+00,2.626242749537155419e-05,1.565542846636068353e+00,5.915336393158554529e-05,1.566786593073396183e+00,-1.184593073396245089e-03
6.575000000000000289e-02,1.565611000000000086e+00,1.565611000000000086e+00,1.565585157206486278e+00,2.584279351380835976e-05,1.565550317178960205e+00,6.068282103988131837e-05,1.566787693855669072e+00,-1.176693855668986544e-03
6.600000000000000311e-02,1.565619000000000094e+00,1.565619000000000094e+00,1.565594612158988985e+00,2.438784101110869074e-05,1.565557823517033986e+00,6.117648296610767034e-05,1.566788807628127556e+00,-1.169807628127461641e-03
6.625000000000000333e-02,1.565627000000000102e+00,1.565627000000000102e+00,1.565604102423311383e+00,2.289757668871850171e-05,1.565565365723798674e+00,6.163427620142769570e-05,1.566789934491676028e+00,-1.162934491675926552e-03
6.650000000000000355e-02,1.565636000000000028e+00,1.565636000000000028e+00,1.565613627992725299e+00,2.237200727472909989e-05,1.565572943872846068e+00,6.305612715395980672e-05,1.566791074547635665e+00,-1.155074547635637217e-03
6.675000000000000377e-02,1.565644000000000036e+00,1.565644000000000036e+00,1.565623188860477688e+00,2.081113952234758813e-05,1.565580558037849235e+00,6.344196215080089019e-05,1.566792227897743084e+00,-1.148227897743048231e-03
6.700000000000000400e-02,1.565652999999999961e+00,1.565652999999999961e+00,1.565632785019789974e+00,2.021498020998713230e-05,1.565588208292559624e+00,6.479170744033702078e-05,1.566793394644152349e+00,-1.140394644152387116e-03
6.725000000000000422e-02,1.565660999999999969e+00,1.565660999999999969e+00,1.565642416463856934e+00,1.858353614303531742e-05,1.565595894710804847e+00,6.510528919512204027e-05,1.566794574889434077e+00,-1.133574889434108002e-03
6.750000000000000444e-02,1.565669999999999895e+00,1.565669999999999895e+00,1.565652083185848475e+00,1.791681415141965772e-05,1.565603617366486899e+00,6.638263351299578119e-05,1.566795768736577221e+00,-1.125768736577326123e-03
6.775000000000000466e-02,1.565677999999999903e+00,1.565677999999999903e+00,1.565661785178908749e+00,1.621482109115390813e-05,1.565611376333579496e+00,6.662366642040673526e-05,1.566796976288988397e+00,-1.118976288988493550e-03
6.800000000000000488e-02,1.565687000000000051e+00,1.565687000000000051e+00,1.565671522436155927e+00,1.547756384412402042e-05,1.565619171686125632e+00,6.782831387441845550e-05,1.566798197650492996e+00,-1.111197650492945499e-03
6.825000000000000511e-02,1.565695999999999977e+00,1.565695999999999977e+00,1.565681294950682867e+00,1.470504931710969743e-05,1.565627003498236025e+00,6.899650176395155654e-05,1.566799432925334967e+00,-1.103432925334990600e-03
6.850000000000000533e-02,1.565703999999999985e+00,1.565703999999999985e+00,1.565691102715556005e+00,1.289728444398008378e-05,1.565634871844085563e+00,6.912815591442189600e-05,1.566800682218177476e+00,-1.096682218177491563e-03
6.875000000000000555e-02,1.565712999999999910e+00,1.565712999999999910e+00,1.565700945723817128e+00,1.205427618278243074e-05,1.565642776797913083e+00,7.022320208682764076e-05,1.566801945634104243e+00,-1.088945634104332427e-03
6.900000000000000577e-02,1.565722000000000058e+00,1.565722000000000058e+00,1.565710823968481602e+00,1.117603151845614207e-05,1.565650718434016486e+00,7.128156598357193729e-05,1.566803223278617763e+00,-1.081223278617704509e-03
6.925000000000000600e-02,1.565730000000000066e+00,1.565730000000000066e+00,1.565720737442539257e+00,9.262557460809617282e-06,1.565658696826752294e+00,7.130317324777202259e-05,1.566804515257641750e+00,-1.074515257641683874e-03
6.950000000000000622e-02,1.565738999999999992e+00,1.565738999999999992e+00,1.565730686138954608e+00,8.313861045383674764e-06,1.565666712050532983e+00,7.228794946700922708e-05,1.566805821677521360e+00,-1.066821677521367917e-03
6.975000000000000644e-02,1.565747999999999918e+00,1.565747999999999918e+00,1.565740670050665750e+00,7.329949334167196184e-06,1.565674764179823875e+00,7.323582017604302052e-05,1.566807142645022299e+00,-1.059142645022381757e-03
7.000000000000000666e-02,1.565757000000000065e+00,1.565757000000000065e+00,1.565750689170585686e+00,6.310829414379881541e-06,1.565682853289141585e+00,7.414671085848034693e-05,1.566808478267332827e+00,-1.051478267332761618e-03
7.025000000000000688e-02,1.565765999999999991e+00,1.565765999999999991e+00,1.565760743491601659e+00,5.256508398332471188e-06,1.565690979453051801e+00,7.502054694819015879e-05,1.566809828652063086e+00,-1.043828652063094609e-03
7.049999999999999323e-02,1.565774999999999917e+00,1.565774999999999917e+00,1.565770833006575158e+00,4.166993424759013465e-06,1.565699142746165951e+00,7.585725383396635380e-05,1.566811193907245325e+00,-1.036193907245408496e-03
7.074999999999999345e-02,1.565784000000000065e+00,1.565784000000000065e+00,1.565780957708341914e+00,3.042291658150730882e-06,1.565707343243139427e+00,7.665675686063799787e-05,1.566812574141336345e+00,-1.028574141336280334e-03
7.099999999999999367e-02,1.565792999999999990e+00,1.565792999999999990e+00,1.565791117589711900e+00,1.882410288089886308e-06,1.565715581018669811e+00,7.741898133017954819e-05,1.566813969463215495e+00,-1.020969463215504192e-03
7.124999999999999389e-02,1.565801999999999916e+00,1.565801999999999916e+00,1.565801312643469778e+00,6.873565301379613857e-07,1.565723856147493542e+00,7.814385250637378988e-05,1.566815379982186007e+00,-1.013379982186091155e-03
7.149999999999999412e-02,1.565811000000000064e+00,1.565811000000000064e+00,1.565811542862374228e+00,-5.428623741643434641e-07,1.565732168704383698e+00,7.883129561636614824e-05,1.566816805807975888e+00,-1.005805807975823640e-03
7.174999999999999434e-02,1.565819999999999990e+00,1.565819999999999990e+00,1.565821808239157953e+00,-1.808239157963242860e-06,1.565740518764147993e+00,7.948123585199695640e-05,1.566818247050737911e+00,-9.982470507379215263e-04
7.199999999999999456e-02,1.565828999999999915e+00,1.565828999999999915e+00,1.565832108766528785e+00,-3.108766528869821855e-06,1.565748906401626117e+00,8.009359837379825819e-05,1.566819703821050513e+00,-9.907038210505980658e-04
7.224999999999999478e-02,1.565838000000000063e+00,1.565838000000000063e+00,1.565842444437168357e+00,-4.444437168293902118e-06,1.565757331691687515e+00,8.066830831254812040e-05,1.566821176229917345e+00,-9.831762299172819297e-04
7.249999999999999500e-02,1.565847999999999907e+00,1.565847999999999907e+00,1.565852815243732321e+00,-4.815243732414486999e-06,1.565765794709228498e+00,8.220529077140881213e-05,1.566822664388768160e+00,-9.746643887682537866e-04
7.274999999999999523e-02,1.565857000000000054e+00,1.565857000000000054e+00,1.565863221178851239e+00,-6.221178851184561154e-06,1.565774295529170024e+00,8.270447083003062971e-05,1.566824168409460150e+00,-9.671684094600951909e-04
7.299999999999999545e-02,1.565865999999999980e+00,1.565865999999999980e+00,1.565873662235129471e+00,-7.662235129490824193e-06,1.565782834226455922e+00,8.316577354405829681e-05,1.566825688404276828e+00,-9.596884042768483170e-04
7.324999999999999567e-02,1.565874999999999906e+00,1.565874999999999906e+00,1.565884138405146508e+00,-9.138405146602579521e-06,1.565791410876049561e+00,8.358912395034501230e-05,1.566827224485930037e+00,-9.522244859301309816e-04
7.349999999999999589e-02,1.565884999999999971e+00,1.565884999999999971e+00,1.565894649681454975e+00,-9.649681455003999986e-06,1.565800025552931185e+00,8.497444706878631848e-05,1.566828776767558384e+00,-9.437767675584129989e-04
7.374999999999999611e-02,1.565893999999999897e+00,1.565893999999999897e+00,1.565905196056583071e+00,-1.119605658317368579e-05,1.565808678332096804e+00,8.532166790309325677e-05,1.566830345362729915e+00,-9.363453627300177828e-04
7.399999999999999634e-02,1.565903999999999963e+00,1.565903999999999963e+00,1.565915777523032126e+00,-1.177752303216372809e-05,1.565817369288554195e+00,8.663071144576761640e-05,1.566831930385441662e+00,-9.279303854416998121e-04
7.424999999999999656e-02,1.565913000000000110e+00,1.565913000000000110e+00,1.565926394073278605e+00,-1.339407327849428953e-05,1.565826098497321572e+00,8.690150267853802291e-05,1.566833531950119873e+00,-9.205319501197628540e-04
7.449999999999999678e-02,1.565922000000000036e+00,1.565922000000000036e+00,1.565937045699772989e+00,-1.504569977295311389e-05,1.565834866033424255e+00,8.713396657578087456e-05,1.566835150171619784e+00,-9.131501716197476526e-04
7.474999999999999700e-02,1.565932000000000102e+00,1.565932000000000102e+00,1.565947732394940228e+00,-1.573239494012668160e-05,1.565843671971892670e+00,8.832802810743167754e-05,1.566836785165228507e+00,-9.047851652284055746e-04
7.499999999999999722e-02,1.565941000000000027e+00,1.565941000000000027e+00,1.565958454151179291e+00,-1.745415117926363280e-05,1.565852516387759685e+00,8.848361224034206884e-05,1.566838437046662147e+00,-8.974370466621195419e-04
7.524999999999999745e-02,1.565951000000000093e+00,1.565951000000000093e+00,1.565969210960863611e+00,-1.821096086351836618e-05,1.565861399356057948e+00,8.960064394214484196e-05,1.566840105932069571e+00,-8.891059320694782997e-04
7.549999999999999767e-02,1.565960999999999936e+00,1.565960999999999936e+00,1.565980002816341310e+00,-1.900281634137357401e-05,1.565870320951817884e+00,9.067904818205185791e-05,1.566841791938030859e+00,-8.807919380309225943e-04
7.574999999999999789e-02,1.565970000000000084e+00,1.565970000000000084e+00,1.565990829709934085e+00,-2.082970993400046211e-05,1.565879281250064370e+00,9.071874993571427126e-05,1.566843495181557744e+00,-8.734951815576597056e-04
7.599999999999999811e-02,1.565979999999999928e+00,1.565979999999999928e+00,1.566001691633938542e+00,-2.169163393861417433e-05,1.565888280325814730e+00,9.171967418519777482e-05,1.566845215780094946e+00,-8.652157800950188715e-04
7.624999999999999833e-02,1.565989999999999993e+00,1.565989999999999993e+00,1.566012588580625309e+00,-2.258858062531565736e-05,1.565897318254076298e+00,9.268174592369504694e-05,1.566846953851520619e+00,-8.569538515206254203e-04
7.649999999999999856e-02,1.565998999999999919e+00,1.565998999999999919e+00,1.566023520542239478e+00,-2.452054223955890677e-05,1.565906395109843086e+00,9.260489015683326386e-05,1.566848709514146121e+00,-8.497095141462018830e-04
