x_mm,wrapped_rad,unwrapped_rad,quadratic_fit_rad,quadratic_residual_rad,quartic_fit_rad,quartic_residual_rad
3.325000000000000178e-02,-6.493236000000000008e-01,1.191704701435917180e+01,1.192123542384884871e+01,-4.188409489676914177e-03,1.191704759615339526e+01,-5.817942234642714538e-07
3.330000000000000321e-02,-6.701846999999999666e-01,1.189618591435917239e+01,1.190037487873894939e+01,-4.188964379777004865e-03,1.189618639061192695e+01,-4.762527545665307116e-07
3.334999999999999770e-02,-6.910770999999999997e-01,1.187529351435917313e+01,1.187948298797749302e+01,-4.189473618319894399e-03,1.187529397685133148e+01,-4.624921583484820076e-07
3.339999999999999913e-02,-7.120007000000000419e-01,1.185436991435917164e+01,1.185855975156447251e+01,-4.189837205300861456e-03,1.185437035549523088e+01,-4.411360592371238454e-07
3.345000000000000057e-02,-7.329554999999999820e-01,1.183341511435917326e+01,1.183760516949988073e+01,-4.190055140707471537e-03,1.183341552716818335e+01,-4.128090100863346379e-07
3.350000000000000200e-02,-7.539413999999999838e-01,1.181242921435917204e+01,1.181661924178373368e+01,-4.190027424561648672e-03,1.181242949249570273e+01,-2.781365306958605288e-07
3.355000000000000343e-02,-7.749586000000000530e-01,1.179141201435917274e+01,1.179560196841601893e+01,-4.189954056846190156e-03,1.179141225210421418e+01,-2.377450414314807858e-07
3.359999999999999792e-02,-7.960070000000000201e-01,1.177036361435917300e+01,1.177455334939674358e+01,-4.189735037570585519e-03,1.177036380662109849e+01,-1.922619254912660836e-07
3.364999999999999936e-02,-8.170865999999999962e-01,1.174928401435917280e+01,1.175347338472590764e+01,-4.189370366734834761e-03,1.174928415667466197e+01,-1.423154891710964876e-07
3.370000000000000079e-02,-8.381973999999999814e-01,1.172817321435917215e+01,1.173236207440350043e+01,-4.188860044328279741e-03,1.172817330289413462e+01,-8.853496247240855155e-08
3.375000000000000222e-02,-8.593395000000000339e-01,1.170703111435917165e+01,1.171121941842953618e+01,-4.188304070364523568e-03,1.170703124590971456e+01,-1.315505429033692053e-07
3.379999999999999671e-02,-8.805127000000000370e-01,1.168585791435917187e+01,1.169004541680400777e+01,-4.187502444835899951e-03,1.168585798635250583e+01,-7.199333396101792459e-08
3.384999999999999815e-02,-9.017171000000000491e-01,1.166465351435917164e+01,1.166884006952691166e+01,-4.186555167740024785e-03,1.166465352485455576e+01,-1.049538411734829424e-08
3.389999999999999958e-02,-9.229526999999999592e-01,1.164341791435917273e+01,1.164760337659825851e+01,-4.185462239085779856e-03,1.164341786204886020e+01,5.231031252606044291e-08
3.395000000000000101e-02,-9.442194999999999894e-01,1.162215111435917336e+01,1.162633533801803409e+01,-4.184223658860730666e-03,1.162215099856932987e+01,1.157898434911430741e-07
3.400000000000000244e-02,-9.655175000000000285e-01,1.160085311435917177e+01,1.160503595378625263e+01,-4.182839427080864425e-03,1.160085293505083470e+01,1.793083370671411103e-07
3.404999999999999694e-02,-9.868466999999999656e-01,1.157952391435917328e+01,1.158370522390290880e+01,-4.181309543735522993e-03,1.157952367212915945e+01,2.422300138249511292e-07
3.409999999999999837e-02,-1.008207000000000075e+00,1.155816361435917194e+01,1.156234314836799371e+01,-4.179534008821761404e-03,1.155816321044102679e+01,4.039181451531703715e-07
3.414999999999999980e-02,-1.029598999999999931e+00,1.153677161435917320e+01,1.154094972718152334e+01,-4.178112822350144029e-03,1.153677155062411508e+01,6.373505812007351778e-08
3.420000000000000123e-02,-1.051021999999999901e+00,1.151534861435917279e+01,1.151952496034348350e+01,-4.176345984310714243e-03,1.151534869331701216e+01,-7.895783937783562578e-08
3.425000000000000266e-02,-1.072475999999999985e+00,1.149389461435917248e+01,1.149806884785388661e+01,-4.174233494714130188e-03,1.149389463915926513e+01,-2.480009264616001019e-08
3.429999999999999716e-02,-1.093960999999999961e+00,1.147240961435917228e+01,1.147658138971272557e+01,-4.171775353553286436e-03,1.147240938879133765e+01,2.255678346330114437e-07
3.434999999999999859e-02,-1.115477000000000052e+00,1.145089361435917219e+01,1.145506258591999504e+01,-4.168971560822853917e-03,1.145089294285463488e+01,6.715045373084649327e-07
3.440000000000000002e-02,-1.137024999999999952e+00,1.142934561435917296e+01,1.143351243647570747e+01,-4.166822116534518727e-03,1.142934530199150878e+01,3.123676641791917064e-07
3.445000000000000145e-02,-1.158603999999999967e+00,1.140776661435917205e+01,1.141193094137985042e+01,-4.164327020678371127e-03,1.140776646684522433e+01,1.475139477236098173e-07
3.450000000000000289e-02,-1.180214000000000096e+00,1.138615661435917303e+01,1.139031810063243455e+01,-4.161486273261516544e-03,1.138615643806000932e+01,1.762991637122013344e-07
3.454999999999999738e-02,-1.201854999999999896e+00,1.136451561435917235e+01,1.136867391423345808e+01,-4.158299874285731335e-03,1.136451521628100991e+01,3.980781624335349989e-07
3.459999999999999881e-02,-1.223527000000000031e+00,1.134284361435917177e+01,1.134699838218291035e+01,-4.154767823738581001e-03,1.134284280215430130e+01,8.122048704706230637e-07
3.465000000000000024e-02,-1.245230999999999977e+00,1.132113961435917204e+01,1.132529150448080557e+01,-4.151890121633527997e-03,1.132113919632691967e+01,4.180322523694712800e-07
3.470000000000000168e-02,-1.266964999999999897e+00,1.129940561435917346e+01,1.130355328112713309e+01,-4.147666767959634626e-03,1.129940439944680719e+01,1.214912366265252786e-06
3.475000000000000311e-02,-1.288731000000000071e+00,1.127763961435917217e+01,1.128178371212190001e+01,-4.144097762727838585e-03,1.127763841216287233e+01,1.202196299843194538e-06
3.479999999999999760e-02,-1.310527999999999915e+00,1.125584261435917277e+01,1.125998279746510633e+01,-4.140183105933559204e-03,1.125584123512493129e+01,1.379234241483118240e-06
3.484999999999999903e-02,-1.332357000000000014e+00,1.123401361435917245e+01,1.123815053715674139e+01,-4.136922797568942656e-03,1.123401286898374707e+01,7.453754253816669006e-07
3.490000000000000047e-02,-1.354216000000000086e+00,1.121215461435917149e+01,1.121628693119681941e+01,-4.132316837647920238e-03,1.121215331439102769e+01,1.299968143797514131e-06
3.495000000000000190e-02,-1.376106999999999969e+00,1.119026361435917316e+01,1.119439197958532972e+01,-4.128365226156560652e-03,1.119026257199939955e+01,1.042359773606449380e-06
3.500000000000000333e-02,-1.398028999999999966e+00,1.116834161435917316e+01,1.117246568232228299e+01,-4.124067963109823154e-03,1.116834064246244296e+01,9.718967302063674651e-07
3.504999999999999782e-02,-1.419982000000000077e+00,1.114638861435917150e+01,1.115050803940767210e+01,-4.119425048500602315e-03,1.114638752643466013e+01,1.087924511367077685e-06
3.509999999999999926e-02,-1.441966000000000081e+00,1.112440461435917172e+01,1.112851905084148996e+01,-4.114436482318239996e-03,1.112440322457148767e+01,1.389787684047405492e-06
3.515000000000000069e-02,-1.463981999999999895e+00,1.110238861435917279e+01,1.110649871662375077e+01,-4.110102264577975006e-03,1.110238773752931252e+01,8.768298602745971948e-07
3.520000000000000212e-02,-1.486027999999999905e+00,1.108034261435917323e+01,1.108444703675444387e+01,-4.104422395270646007e-03,1.108034106596543644e+01,1.548393736783282293e-06
3.524999999999999661e-02,-1.508105999999999947e+00,1.105826461435917274e+01,1.106236401123357993e+01,-4.099396874407190694e-03,1.105826321053812400e+01,1.403821048739928301e-06
3.529999999999999805e-02,-1.530215000000000103e+00,1.103615561435917236e+01,1.104024964006115184e+01,-4.094025701979475684e-03,1.103615417190655279e+01,1.442452619571099603e-06
3.534999999999999948e-02,-1.552354999999999929e+00,1.101401561435917209e+01,1.101810392323715249e+01,-4.088308877980395550e-03,1.101401395073083478e+01,1.663628337311706673e-06
3.540000000000000091e-02,-1.574527000000000010e+00,1.099184361435917268e+01,1.099592686076159964e+01,-4.083246402426965460e-03,1.099184254767204294e+01,1.066687129736010320e-06
3.545000000000000234e-02,-1.596729000000000065e+00,1.096964161435917262e+01,1.097371845263447376e+01,-4.076838275301142289e-03,1.096963996339215441e+01,1.650967018207438741e-06
3.549999999999999684e-02,-1.618962999999999930e+00,1.094740761435917165e+01,1.095147869885579084e+01,-4.071084496619192805e-03,1.094740619855410557e+01,1.415805066073971830e-06
3.554999999999999827e-02,-1.641227999999999909e+00,1.092514261435917255e+01,1.092920759942554731e+01,-4.064985066374759981e-03,1.092514125382176005e+01,1.360537412509188471e-06
3.559999999999999970e-02,-1.663524000000000003e+00,1.090284661435917180e+01,1.090690515434373253e+01,-4.058539984560738390e-03,1.090284512985990695e+01,1.484499264847727318e-06
3.565000000000000113e-02,-1.685850999999999988e+00,1.088051961435917292e+01,1.088457136361036248e+01,-4.051749251189562528e-03,1.088051782733429462e+01,1.787024878296961106e-06
3.570000000000000256e-02,-1.708209000000000088e+00,1.085816161435917238e+01,1.086220622722542117e+01,-4.044612866248797900e-03,1.085815934691158091e+01,2.267447591464133438e-06
3.574999999999999706e-02,-1.730598999999999998e+00,1.083577161435917269e+01,1.083980974518892282e+01,-4.038130829750130601e-03,1.083576968925938111e+01,1.925099791577622454e-06
3.579999999999999849e-02,-1.753020000000000023e+00,1.081335061435917311e+01,1.081738191750086031e+01,-4.031303141687203606e-03,1.081334885504623600e+01,1.759312937110735220e-06
3.584999999999999992e-02,-1.775471999999999939e+00,1.079089861435917186e+01,1.079492274416122832e+01,-4.024129802056464200e-03,1.079089684494161361e+01,1.769417558250552247e-06
3.590000000000000135e-02,-1.797954999999999970e+00,1.076841561435917249e+01,1.077243222517003929e+01,-4.016610810866794168e-03,1.076841365961593766e+01,1.954743234833244969e-06
3.595000000000000279e-02,-1.820468999999999893e+00,1.074590161435917324e+01,1.074991036052728255e+01,-4.008746168109311725e-03,1.074589929974054847e+01,2.314618624765785171e-06
3.599999999999999728e-02,-1.843015000000000070e+00,1.072335561435917306e+01,1.072735715023296699e+01,-4.001535873793926612e-03,1.072335376598774026e+01,1.848371432799922331e-06
3.604999999999999871e-02,-1.865590999999999999e+00,1.070077961435917224e+01,1.070477259428708905e+01,-3.992979927916806560e-03,1.070077705903072740e+01,2.555328444842075442e-06
3.610000000000000014e-02,-1.888198999999999961e+00,1.067817161435917228e+01,1.068215669268963985e+01,-3.985078330467572982e-03,1.067816917954365863e+01,2.434815513652210939e-06
3.615000000000000158e-02,-1.910838000000000036e+00,1.065553261435917243e+01,1.065950944544063539e+01,-3.976831081462961492e-03,1.065553012820164014e+01,2.486157532288757466e-06
3.620000000000000301e-02,-1.933508000000000004e+00,1.063286261435917268e+01,1.063683085254005967e+01,-3.968238180886984878e-03,1.063285990568068584e+01,2.708678486840199184e-06
3.624999999999999750e-02,-1.956210000000000004e+00,1.061016061435917202e+01,1.061412091398792867e+01,-3.960299628756658308e-03,1.061015851265776888e+01,2.101701403134370594e-06
3.629999999999999893e-02,-1.978941999999999979e+00,1.058742861435917249e+01,1.059137962978423353e+01,-3.951015425061044084e-03,1.058742594981078256e+01,2.664548389930132544e-06
3.635000000000000037e-02,-2.001705999999999985e+00,1.056466461435917203e+01,1.056860699992896890e+01,-3.942385569796869049e-03,1.056466221781855452e+01,2.396540617510822813e-06
3.640000000000000180e-02,-2.024500999999999884e+00,1.054186961435917169e+01,1.054580302442214546e+01,-3.933410062973763388e-03,1.054186731736086813e+01,2.296998303563668742e-06
3.645000000000000323e-02,-2.047327000000000119e+00,1.051904361435917323e+01,1.052296770326375430e+01,-3.924088904581068959e-03,1.051904124911841620e+01,2.365240757029596352e-06
3.649999999999999772e-02,-2.070183999999999802e+00,1.049618661435917311e+01,1.050010103645380433e+01,-3.914422094631220261e-03,1.049618401377285259e+01,2.600586320511411031e-06
3.654999999999999916e-02,-2.093071999999999822e+00,1.047329861435917309e+01,1.047720302399229375e+01,-3.904409633120664580e-03,1.047329561200674597e+01,3.002352427117216394e-06
3.660000000000000059e-02,-2.115991999999999873e+00,1.045037861435917215e+01,1.045427366587921192e+01,-3.895051520039771731e-03,1.045037604450360469e+01,2.569855567458034784e-06
3.665000000000000202e-02,-2.138942999999999817e+00,1.042742761435917309e+01,1.043131296211457304e+01,-3.885347755399948255e-03,1.042742531194788747e+01,2.302411285626249082e-06
3.670000000000000345e-02,-2.161923999999999957e+00,1.040444661435917340e+01,1.040832091269836468e+01,-3.874298339191284413e-03,1.040444341502496783e+01,3.199334205561399358e-06
3.674999999999999795e-02,-2.184937000000000129e+00,1.038143361435917278e+01,1.038529751763059927e+01,-3.863903271426494257e-03,1.038143035442117501e+01,3.259937997768247442e-06
3.679999999999999938e-02,-2.207981999999999889e+00,1.035838861435917302e+01,1.036224277691126971e+01,-3.854162552096696004e-03,1.035838613082376192e+01,2.483535411101911450e-06
3.685000000000000081e-02,-2.231056999999999846e+00,1.033531361435917262e+01,1.033915669054037068e+01,-3.843076181198057384e-03,1.033531074492090696e+01,2.869438265662438425e-06
3.690000000000000224e-02,-2.254163000000000139e+00,1.031220761435917233e+01,1.031603925851791459e+01,-3.831644158742264494e-03,1.031220419740175664e+01,3.416957415680599297e-06
3.694999999999999674e-02,-2.277301000000000020e+00,1.028906961435917289e+01,1.029289048084389613e+01,-3.820866484723239864e-03,1.028906648895636344e+01,3.125402809445176899e-06
3.699999999999999817e-02,-2.300469999999999793e+00,1.026590061435917178e+01,1.026971035751830819e+01,-3.809743159136402824e-03,1.026589762027571773e+01,2.994083454055385118e-06
3.704999999999999960e-02,-2.323669999999999902e+00,1.024270061435917256e+01,1.024649888854116320e+01,-3.798274181990635157e-03,1.024269759205176555e+01,3.022307407007929214e-06
3.710000000000000103e-02,-2.346900999999999904e+00,1.021946961435917345e+01,1.022325607391244695e+01,-3.786459553273502365e-03,1.021946640497736603e+01,3.209381807423028476e-06
3.715000000000000246e-02,-2.370162999999999798e+00,1.019620761435917267e+01,1.019998191363217366e+01,-3.774299273000991661e-03,1.019620405974633748e+01,3.554612835188208919e-06
3.719999999999999696e-02,-2.393457000000000168e+00,1.017291361435917274e+01,1.017667640770033799e+01,-3.762793341165249217e-03,1.017291055705341130e+01,3.057305761444695236e-06
3.724999999999999839e-02,-2.416780999999999846e+00,1.014958961435917217e+01,1.015333955611693284e+01,-3.749941757760666405e-03,1.014958589759425855e+01,3.716764913619385879e-06
3.729999999999999982e-02,-2.440137000000000000e+00,1.012623361435917246e+01,1.012997135888197064e+01,-3.737744522798180924e-03,1.012623008206550068e+01,3.532293671781872035e-06
3.735000000000000125e-02,-2.463524000000000047e+00,1.010284661435917286e+01,1.010657181599543897e+01,-3.725201636266106675e-03,1.010284311116467926e+01,3.503194493603700721e-06
3.740000000000000269e-02,-2.486941999999999986e+00,1.007942861435917337e+01,1.008314092745735024e+01,-3.712313098176878157e-03,1.007942498559028621e+01,3.628768887153910327e-06
3.744999999999999718e-02,-2.510390999999999817e+00,1.005597961435917220e+01,1.005967869326769559e+01,-3.699078908523389941e-03,1.005597570604173541e+01,3.908317436795982758e-06
3.749999999999999861e-02,-2.533872000000000124e+00,1.003249861435917190e+01,1.003618511342647324e+01,-3.686499067301340915e-03,1.003249527321937329e+01,3.341139798607173361e-06
3.755000000000000004e-02,-2.557383000000000184e+00,1.000898761435917272e+01,1.001266018793369561e+01,-3.672573574522886020e-03,1.000898368782450376e+01,3.926534668963199692e-06
3.760000000000000148e-02,-2.580925999999999831e+00,9.985444614359172633e+00,9.989103916789346727e+00,-3.659302430174093956e-03,9.985440950559340223e+00,3.663799832409608825e-06
3.765000000000000291e-02,-2.604499999999999815e+00,9.961870614359172649e+00,9.965516299993440796e+00,-3.645685634268147624e-03,9.961867062127060635e+00,3.552232112014053200e-06
3.769999999999999740e-02,-2.628105000000000135e+00,9.938265614359172773e+00,9.941897337545970714e+00,-3.631723186797941594e-03,9.938262023231750675e+00,3.591127422097883937e-06
3.774999999999999883e-02,-2.651740999999999904e+00,9.914629614359173004e+00,9.918247029446931151e+00,-3.617415087758146797e-03,9.914625834578439267e+00,3.779780733736970433e-06
3.780000000000000027e-02,-2.675408000000000008e+00,9.890962614359171567e+00,9.894565375696334542e+00,-3.602761337162974087e-03,9.890958496873107464e+00,4.117486064103559329e-06
3.785000000000000170e-02,-2.699107000000000145e+00,9.867263614359172763e+00,9.870852376294168451e+00,-3.588761934995687852e-03,9.867260010822645810e+00,3.603536526952666463e-06
3.790000000000000313e-02,-2.722836000000000034e+00,9.843534614359171542e+00,9.847108031240447090e+00,-3.573416881275548462e-03,9.843530377134911191e+00,4.237224260350558325e-06
3.794999999999999762e-02,-2.746596999999999955e+00,9.819773614359172953e+00,9.823332340535161578e+00,-3.558726175988624618e-03,9.819769596518669985e+00,4.017840502967828797e-06
3.799999999999999906e-02,-2.770389000000000213e+00,9.795981614359172696e+00,9.799525304178304808e+00,-3.543689819132112007e-03,9.795977669683626488e+00,3.944675546208031847e-06
3.805000000000000049e-02,-2.794211999999999918e+00,9.772158614359172546e+00,9.775686922169892767e+00,-3.528307810720221482e-03,9.772154597340442450e+00,4.017018730095855972e-06
3.810000000000000192e-02,-2.818065999999999960e+00,9.748304614359172504e+00,9.751817194509909470e+00,-3.512580150736965834e-03,9.748300380200687343e+00,4.234158485161287899e-06
3.815000000000000335e-02,-2.841950999999999894e+00,9.724419614359172570e+00,9.727916121198369126e+00,-3.496506839196555916e-03,9.724415018976891645e+00,4.595382280925264240e-06
3.819999999999999785e-02,-2.865867999999999860e+00,9.700502614359173492e+00,9.703983702235266406e+00,-3.481087876092914257e-03,9.700498514382504212e+00,4.099976669280636088e-06
3.824999999999999928e-02,-2.889816000000000162e+00,9.676554614359172746e+00,9.680019937620594206e+00,-3.465323261421460188e-03,9.676550867131908262e+00,3.747227264483399267e-06
3.830000000000000071e-02,-2.913794000000000217e+00,9.652576614359173135e+00,9.656024827354364959e+00,-3.448212995191823893e-03,9.652572077940439144e+00,4.536418733991354202e-06
3.835000000000000214e-02,-2.937803999999999860e+00,9.628566614359172604e+00,9.631998371436564454e+00,-3.431757077391850430e-03,9.628562147524352355e+00,4.466834820249232507e-06
3.839999999999999664e-02,-2.961844999999999839e+00,9.604525614359172181e+00,9.607940569867208680e+00,-3.414955508036499054e-03,9.604521076600850193e+00,4.537758321987439558e-06
3.844999999999999807e-02,-2.985917000000000154e+00,9.580453614359171866e+00,9.583851422646288754e+00,-3.397808287116887982e-03,9.580448865888062215e+00,4.748471109650154176e-06
3.849999999999999950e-02,-3.010021000000000058e+00,9.556349614359172406e+00,9.559730929773799346e+00,-3.381315414626939742e-03,9.556345516105050564e+00,4.098254121842614950e-06
3.855000000000000093e-02,-3.034155000000000157e+00,9.532215614359172307e+00,9.535579091249752892e+00,-3.363476890580585632e-03,9.532211027971829509e+00,4.586387342797593192e-06
3.860000000000000236e-02,-3.058320999999999845e+00,9.508049614359173063e+00,9.511395907074136957e+00,-3.346292714963894355e-03,9.508045402209328145e+00,4.212149844917689734e-06
3.864999999999999686e-02,-3.082517000000000174e+00,9.483853614359173179e+00,9.487181377246963976e+00,-3.327762887790797208e-03,9.483848639539434799e+00,4.974819738379210321e-06
3.869999999999999829e-02,-3.106745000000000090e+00,9.459625614359172374e+00,9.462935501768226843e+00,-3.309887409054468321e-03,9.459620740684952622e+00,4.873674219751933379e-06
3.874999999999999972e-02,-3.131003999999999898e+00,9.435366614359171678e+00,9.438658280637920228e+00,-3.291666278748550667e-03,9.435361706369620904e+00,4.907989550773095289e-06
3.880000000000000115e-02,3.127890999999999977e+00,9.411076307179584433e+00,9.414349713856056567e+00,-3.273406676472134791e-03,9.411071537318136393e+00,4.769861448039591778e-06
3.885000000000000259e-02,3.103569999999999940e+00,9.386755307179585728e+00,9.390009801422623426e+00,-3.254494243037697743e-03,9.386750234256103553e+00,5.072923482174473975e-06
3.889999999999999708e-02,3.079216999999999871e+00,9.362402307179586103e+00,9.365638543337633237e+00,-3.236236158047134381e-03,9.362397797910087860e+00,4.509269498242929330e-06
3.894999999999999851e-02,3.054834000000000049e+00,9.338019307179585837e+00,9.341235939601080673e+00,-3.216632421494836080e-03,9.338014229007574940e+00,5.078172010897219479e-06
3.899999999999999994e-02,3.030419000000000196e+00,9.313604307179584652e+00,9.316801990212958628e+00,-3.197683033373976969e-03,9.313599528276983008e+00,4.778902601643153503e-06
3.905000000000000138e-02,3.005973000000000006e+00,9.289158307179585350e+00,9.292336695173277761e+00,-3.178387993692410873e-03,9.289153696447682407e+00,4.610731902943143723e-06
3.910000000000000281e-02,2.981495999999999924e+00,9.264681307179586156e+00,9.267840054482027412e+00,-3.158747302441256011e-03,9.264676734249958301e+00,4.572929627855160106e-06
3.914999999999999730e-02,2.956987999999999950e+00,9.240173307179585294e+00,9.243312068139220017e+00,-3.138760959634723235e-03,9.240168642415056866e+00,4.664764528428122503e-06
3.919999999999999873e-02,2.932449000000000083e+00,9.215634307179584539e+00,9.218752736144850246e+00,-3.118428965265707120e-03,9.215629421675137323e+00,4.885504447216248991e-06
3.925000000000000017e-02,2.907878999999999881e+00,9.191064307179585668e+00,9.194162058498910994e+00,-3.097751319325325881e-03,9.191059072763296811e+00,5.234416288857346444e-06
3.930000000000000160e-02,2.883277000000000090e+00,9.166462307179585878e+00,9.169540035201414696e+00,-3.077728021828818328e-03,9.166457596413589926e+00,4.710765995952215235e-06
3.935000000000000303e-02,2.858645000000000103e+00,9.141830307179585446e+00,9.144886666252347140e+00,-3.056359072761694051e-03,9.141824993360975427e+00,5.313818610019893640e-06
3.939999999999999752e-02,2.833981000000000083e+00,9.117166307179585871e+00,9.120201951651724315e+00,-3.035644472138443462e-03,9.117161264341378413e+00,5.042838207458544275e-06
3.944999999999999896e-02,2.809286000000000172e+00,9.092471307179586404e+00,9.095485891399537337e+00,-3.014584219950933175e-03,9.092466410091638807e+00,4.897087947597356106e-06
3.950000000000000039e-02,2.784559999999999924e+00,9.067745307179585268e+00,9.070738485495779102e+00,-2.993178316193834121e-03,9.067740431349525565e+00,4.875830059702934705e-06
3.955000000000000182e-02,2.759802999999999784e+00,9.042988307179584240e+00,9.045959733940465597e+00,-2.971426760881357154e-03,9.042983328853779312e+00,4.978325804927408171e-06
3.960000000000000325e-02,2.735015000000000196e+00,9.018200307179585096e+00,9.021149636733582611e+00,-2.949329553997515063e-03,9.018195103344034180e+00,5.203835550915414387e-06
3.964999999999999775e-02,2.710195999999999827e+00,8.993381307179586059e+00,8.996308193875142578e+00,-2.926886695556518703e-03,8.993375755560892415e+00,5.551618693644400082e-06
3.969999999999999918e-02,2.685344999999999871e+00,8.968530307179584327e+00,8.971435405365140170e+00,-2.905098185555843315e-03,8.968525286245872863e+00,5.020933711463726468e-06
3.975000000000000061e-02,2.660464000000000162e+00,8.943649307179585506e+00,8.946531271203566504e+00,-2.881964023980998491e-03,8.943643696141428734e+00,5.611038156771996910e-06
3.980000000000000204e-02,2.635550999999999977e+00,8.918736307179585765e+00,8.921595791390434016e+00,-2.859484210848250996e-03,8.918730985990968918e+00,5.321188616846939112e-06
3.984999999999999654e-02,2.610606999999999900e+00,8.893792307179584355e+00,8.896628965925740928e+00,-2.836658746156572874e-03,8.893787156538817129e+00,5.150640767226377648e-06
3.989999999999999797e-02,2.585631999999999930e+00,8.868817307179584830e+00,8.871630794809476583e+00,-2.813487629891753272e-03,8.868812208530236774e+00,5.098649348056483177e-06
3.994999999999999940e-02,2.560626000000000069e+00,8.843811307179585413e+00,8.846601278041656968e+00,-2.789970862071555757e-03,8.843806142711439833e+00,5.164468145579803604e-06
4.000000000000000083e-02,2.535588999999999871e+00,8.818774307179584326e+00,8.821540415622266096e+00,-2.766108442681769475e-03,8.818768959829556664e+00,5.347350027662400862e-06
4.005000000000000226e-02,2.510520999999999781e+00,8.793706307179585124e+00,8.796448207551319953e+00,-2.741900371734828923e-03,8.793700660632671529e+00,5.646546913595784645e-06
4.009999999999999676e-02,2.485421999999999798e+00,8.768607307179586030e+00,8.771324653828809659e+00,-2.717346649223628674e-03,8.768601245869787064e+00,6.061309798965908158e-06
4.014999999999999819e-02,2.460290999999999784e+00,8.743476307179584239e+00,8.746169754454728107e+00,-2.693447275143867614e-03,8.743470716290843825e+00,5.590888740414357017e-06
4.019999999999999962e-02,2.435128999999999877e+00,8.718314307179586109e+00,8.720983509429091285e+00,-2.669202249505175928e-03,8.718309072646736269e+00,5.234532849840434210e-06
4.025000000000000105e-02,2.409937000000000218e+00,8.693122307179585562e+00,8.695765918751883206e+00,-2.643611572297643875e-03,8.693116315689266571e+00,5.991490318990599917e-06
4.030000000000000249e-02,2.384713000000000083e+00,8.667898307179585871e+00,8.670516982423119856e+00,-2.618675243533985508e-03,8.667892446171201470e+00,5.861008384400179239e-06
4.034999999999999698e-02,2.359458000000000055e+00,8.642643307179586287e+00,8.645236700442792355e+00,-2.593393263206067445e-03,8.642637464846222528e+00,5.842333363759166787e-06
4.039999999999999841e-02,2.334172000000000136e+00,8.617357307179585035e+00,8.619925072810895372e+00,-2.567765631310336971e-03,8.617351372468945669e+00,5.934710639365903262e-06
4.044999999999999984e-02,2.308854999999999880e+00,8.592040307179585668e+00,8.594582099527441343e+00,-2.541792347855675871e-03,8.592034169794947829e+00,6.137384637838749768e-06
4.050000000000000128e-02,2.283506000000000036e+00,8.566691307179585380e+00,8.569207780592416057e+00,-2.516473412830677603e-03,8.566685857580706553e+00,5.449598878826122927e-06
4.055000000000000271e-02,2.258126999999999995e+00,8.541312307179584451e+00,8.543802116005835501e+00,-2.489808826251049823e-03,8.541306436583669282e+00,5.870595915169474210e-06
4.059999999999999720e-02,2.232715999999999923e+00,8.515901307179586155e+00,8.518365105767692569e+00,-2.463798588106413945e-03,8.515895907562194722e+00,5.399617391432798286e-06
4.064999999999999863e-02,2.207275000000000098e+00,8.490460307179585442e+00,8.492896749877978380e+00,-2.436442698392937700e-03,8.490454271275575948e+00,6.035904009493719968e-06
4.070000000000000007e-02,2.181801999999999797e+00,8.464987307179585585e+00,8.467397048336707144e+00,-2.409741157121558786e-03,8.464981528484068818e+00,5.778695516767129448e-06
4.075000000000000150e-02,2.156298000000000048e+00,8.439483307179585836e+00,8.441866001143866427e+00,-2.382693964280591103e-03,8.439477679948829802e+00,5.627230756033441139e-06
4.080000000000000293e-02,2.130762999999999963e+00,8.413948307179584418e+00,8.416303608299470440e+00,-2.355301119886021866e-03,8.413942726431987040e+00,5.580747597377921920e-06
4.084999999999999742e-02,2.105196999999999985e+00,8.388382307179584885e+00,8.390709869803508525e+00,-2.327562623923640217e-03,8.388376668696571059e+00,5.638483013825634771e-06
4.089999999999999886e-02,2.079600000000000115e+00,8.362785307179585459e+00,8.365084785655978905e+00,-2.299478476393446158e-03,8.362779507506559185e+00,5.799673026274376753e-06
4.095000000000000029e-02,2.053971999999999909e+00,8.337157307179584365e+00,8.339428355856890462e+00,-2.271048677306097829e-03,8.337151243626884423e+00,6.063552699941965329e-06
4.100000000000000172e-02,2.028312999999999811e+00,8.311498307179585154e+00,8.313740580406232539e+00,-2.242273226647384377e-03,8.311491877823382168e+00,6.429356202986014068e-06
4.105000000000000315e-02,2.002622000000000124e+00,8.285807307179585024e+00,8.288021459304017569e+00,-2.214152124432544610e-03,8.285801410862855931e+00,5.896316729092632158e-06
4.109999999999999765e-02,1.976901000000000019e+00,8.260086307179586029e+00,8.262270992550240223e+00,-2.184685370654193548e-03,8.260079843513018716e+00,6.463666567313453015e-06
4.114999999999999908e-02,1.951148000000000104e+00,8.234333307179586114e+00,8.236489180144891620e+00,-2.155872965305505318e-03,8.234327176542524995e+00,6.130637061119159625e-06
4.120000000000000051e-02,1.925364000000000075e+00,8.208549307179584531e+00,8.210676022087987747e+00,-2.126714908403215532e-03,8.208543410720983147e+00,5.896458601384324538e-06
4.125000000000000194e-02,1.899548999999999932e+00,8.182734307179584832e+00,8.184831518379514392e+00,-2.097211199929560621e-03,8.182728546818909265e+00,5.760360675566289501e-06
4.130000000000000338e-02,1.873702999999999896e+00,8.156888307179585240e+00,8.158955669019483992e+00,-2.067361839898751441e-03,8.156882585607782232e+00,5.721571803007918788e-06
