x_mm,unwrapped_rad,sphere_fit_rad,sphere_residual_rad
-3.724999999999999839e-02,1.014958961435917217e+01,1.015340033120901175e+01,-3.810716849839579368e-03
-3.719999999999999696e-02,1.017291361435917274e+01,1.017673723842435862e+01,-3.823624065185882159e-03
-3.715000000000000246e-02,1.019620761435917267e+01,1.020004279806803460e+01,-3.835183708861933383e-03
-3.710000000000000103e-02,1.021946961435917345e+01,1.022331701019245820e+01,-3.847395833284750211e-03
-3.704999999999999960e-02,1.024270061435917256e+01,1.024655987474521091e+01,-3.859260386038343427e-03
-3.699999999999999817e-02,1.026590061435917178e+01,1.026977139177871301e+01,-3.870777419541227005e-03
-3.694999999999999674e-02,1.028906961435917289e+01,1.029295156129296274e+01,-3.881946933789848231e-03
-3.690000000000000224e-02,1.031220761435917233e+01,1.031610038323554157e+01,-3.892768876369245845e-03
-3.685000000000000081e-02,1.033531361435917262e+01,1.033921785771129009e+01,-3.904243352117475752e-03
-3.679999999999999938e-02,1.035838861435917302e+01,1.036230398466778624e+01,-3.915370308613219663e-03
-3.674999999999999795e-02,1.038143361435917278e+01,1.038535876410503178e+01,-3.925149745859002337e-03
-3.670000000000000345e-02,1.040444661435917340e+01,1.040838219607544346e+01,-3.935581716270064589e-03
-3.665000000000000202e-02,1.042742761435917309e+01,1.043137428057902660e+01,-3.946666219853511848e-03
-3.660000000000000059e-02,1.045037861435917215e+01,1.045433501756335559e+01,-3.956403204183445155e-03
-3.654999999999999916e-02,1.047329861435917309e+01,1.047726440708085427e+01,-3.965792721681182798e-03
-3.649999999999999772e-02,1.049618661435917311e+01,1.050016244918394293e+01,-3.975834824769819420e-03
-3.645000000000000323e-02,1.051904361435917323e+01,1.052302914376778098e+01,-3.985529408607746404e-03
-3.640000000000000180e-02,1.054186961435917169e+01,1.054586449093720724e+01,-3.994876578035544412e-03
-3.635000000000000037e-02,1.056466461435917203e+01,1.056866849069222347e+01,-4.003876333051437086e-03
-3.629999999999999893e-02,1.058742861435917249e+01,1.059144114298040762e+01,-4.012528621235134096e-03
-3.624999999999999750e-02,1.061016061435917202e+01,1.061418244780175968e+01,-4.021833442587663399e-03
-3.620000000000000301e-02,1.063286261435917268e+01,1.063689240531354230e+01,-4.029790954369616429e-03
-3.615000000000000158e-02,1.065553261435917243e+01,1.065957101530607254e+01,-4.038400946900111421e-03
-3.610000000000000014e-02,1.067817161435917228e+01,1.068221827798903334e+01,-4.046663629861058098e-03
-3.604999999999999871e-02,1.070077961435917224e+01,1.070483419320516205e+01,-4.054578845989809111e-03
-3.599999999999999728e-02,1.072335561435917306e+01,1.072741876105929748e+01,-4.063146700124420363e-03
-3.595000000000000279e-02,1.074590161435917324e+01,1.074997198155144496e+01,-4.070367192271717727e-03
-3.590000000000000135e-02,1.076841561435917249e+01,1.077249385468159915e+01,-4.078240322426651687e-03
-3.584999999999999992e-02,1.079089861435917186e+01,1.079498438039734509e+01,-4.085766038173233028e-03
-3.579999999999999849e-02,1.081335061435917311e+01,1.081744355880351804e+01,-4.092944444344936983e-03
-3.574999999999999706e-02,1.083577161435917269e+01,1.083987138984769949e+01,-4.099775488526802292e-03
-3.570000000000000256e-02,1.085816161435917238e+01,1.086226787347747091e+01,-4.106259118298538624e-03
-3.565000000000000113e-02,1.088051961435917292e+01,1.088463300985008786e+01,-4.113395490914939501e-03
-3.559999999999999970e-02,1.090284661435917180e+01,1.090696679886071507e+01,-4.120184501543278088e-03
-3.554999999999999827e-02,1.092514261435917255e+01,1.092926924056177285e+01,-4.126626202600292004e-03
-3.549999999999999684e-02,1.094740761435917165e+01,1.095154033495326118e+01,-4.132720594089533961e-03
-3.545000000000000234e-02,1.096964161435917262e+01,1.097378008203517652e+01,-4.138467676003898532e-03
-3.540000000000000091e-02,1.099184361435917268e+01,1.099598848180752242e+01,-4.144867448349742745e-03
-3.534999999999999948e-02,1.101401561435917209e+01,1.101816553427029532e+01,-4.149919911123234328e-03
-3.529999999999999805e-02,1.103615561435917236e+01,1.104031123947591908e+01,-4.155625116746719527e-03
-3.524999999999999661e-02,1.105826461435917274e+01,1.106242559737196984e+01,-4.160983012797103697e-03
-3.520000000000000212e-02,1.108034261435917323e+01,1.108450860801087146e+01,-4.165993651698229883e-03
-3.515000000000000069e-02,1.110238861435917279e+01,1.110656027139262214e+01,-4.171657033449349683e-03
-3.509999999999999926e-02,1.112440461435917172e+01,1.112858058751722190e+01,-4.175973158050183542e-03
-3.504999999999999782e-02,1.114638861435917150e+01,1.115056955638467073e+01,-4.180942025499234660e-03
-3.500000000000000333e-02,1.116834161435917316e+01,1.117252717799496864e+01,-4.185563635795475079e-03
-3.495000000000000190e-02,1.119026361435917316e+01,1.119445345240053413e+01,-4.189838041360971488e-03
-3.490000000000000047e-02,1.121215461435917149e+01,1.121634837954895048e+01,-4.193765189778986269e-03
-3.484999999999999903e-02,1.123401361435917245e+01,1.123821195949263441e+01,-4.198345133461955925e-03
-3.479999999999999760e-02,1.125584261435917277e+01,1.126004419223158948e+01,-4.201577872416706327e-03
-3.475000000000000311e-02,1.127763961435917217e+01,1.128184507771338829e+01,-4.205463354216121274e-03
-3.470000000000000168e-02,1.129940561435917346e+01,1.130361461604288209e+01,-4.209001683708635255e-03
-3.465000000000000024e-02,1.132113961435917204e+01,1.132535280716764348e+01,-4.213192808471433182e-03
-3.459999999999999881e-02,1.134284361435917177e+01,1.134705965108767245e+01,-4.216036728500682784e-03
-3.454999999999999738e-02,1.136451561435917235e+01,1.136873514785539285e+01,-4.219533496220506663e-03
-3.450000000000000289e-02,1.138615661435917303e+01,1.139037929741838262e+01,-4.222683059209586531e-03
-3.445000000000000145e-02,1.140776661435917205e+01,1.141199209988148056e+01,-4.225485522308503050e-03
-3.440000000000000002e-02,1.142934561435917296e+01,1.143357355508742756e+01,-4.227940728254608871e-03
-3.434999999999999859e-02,1.145089361435917219e+01,1.145512366319348629e+01,-4.230048834314104056e-03
-3.429999999999999716e-02,1.147240961435917228e+01,1.147664242419965142e+01,-4.232809840479134778e-03
-3.425000000000000266e-02,1.149389461435917248e+01,1.149812983800108768e+01,-4.235223641915197845e-03
-3.420000000000000123e-02,1.151534861435917279e+01,1.151958590470263033e+01,-4.237290343457544850e-03
-3.414999999999999980e-02,1.153677161435917320e+01,1.154101062425186441e+01,-4.239009892691214532e-03
-3.409999999999999837e-02,1.155816361435917194e+01,1.156240399670120844e+01,-4.240382342036497221e-03
-3.404999999999999694e-02,1.157952391435917328e+01,1.158376602205066064e+01,-4.242107691487362331e-03
-3.400000000000000244e-02,1.160085311435917177e+01,1.160509670030022278e+01,-4.243585941051009058e-03
-3.395000000000000101e-02,1.162215111435917336e+01,1.162639603144989309e+01,-4.244917090719724229e-03
-3.389999999999999958e-02,1.164341791435917273e+01,1.164766401549967512e+01,-4.246101140502389626e-03
-3.384999999999999815e-02,1.166465351435917164e+01,1.166890065250198028e+01,-4.247138142808637440e-03
-3.379999999999999671e-02,1.168585791435917187e+01,1.169010594235198042e+01,-4.248027992808545150e-03
-3.375000000000000222e-02,1.170703111435917165e+01,1.171127988520692753e+01,-4.248770847755878322e-03
-3.370000000000000079e-02,1.172817321435917215e+01,1.173242248096198637e+01,-4.249266602814216753e-03
-3.364999999999999936e-02,1.174928401435917280e+01,1.175353372966957366e+01,-4.249715310400858925e-03
-3.359999999999999792e-02,1.177036361435917300e+01,1.177461363132968941e+01,-4.250016970516412584e-03
-3.355000000000000343e-02,1.179141201435917274e+01,1.179566218594233540e+01,-4.250171583162654088e-03
-3.350000000000000200e-02,1.181242921435917204e+01,1.181667939355993013e+01,-4.250179200758097409e-03
-3.345000000000000057e-02,1.183341511435917326e+01,1.183766525407763481e+01,-4.250139718461554139e-03
-3.339999999999999913e-02,1.185436991435917164e+01,1.185861976765271031e+01,-4.249853293538663479e-03
-3.334999999999999770e-02,1.187529351435917313e+01,1.187954293418031426e+01,-4.249419821141131592e-03
-3.330000000000000321e-02,1.189618591435917239e+01,1.190043475366044667e+01,-4.248839301274287550e-03
-3.325000000000000178e-02,1.191704701435917180e+01,1.192129522619794812e+01,-4.248211838776327909e-03
-3.320000000000000034e-02,1.193787701435917192e+01,1.194212435174040010e+01,-4.247337381228177833e-03
-3.314999999999999891e-02,1.195867571435917220e+01,1.196292213023538231e+01,-4.246415876210107854e-03
-3.309999999999999748e-02,1.197944331435917320e+01,1.198368856178773356e+01,-4.245247428560361413e-03
-3.305000000000000299e-02,1.200017961435917258e+01,1.200442364639745385e+01,-4.244032038281275732e-03
-3.300000000000000155e-02,1.202088471435917327e+01,1.202512738401212289e+01,-4.242669652949615511e-03
-3.295000000000000012e-02,1.204155861435917174e+01,1.204579977468415919e+01,-4.241160324987447439e-03
-3.289999999999999869e-02,1.206220131435917153e+01,1.206644081836114779e+01,-4.239504001976257541e-03
-3.284999999999999726e-02,1.208281271435917326e+01,1.208705051509550721e+01,-4.237800736333952045e-03
-3.280000000000000276e-02,1.210339301435917214e+01,1.210762886493965595e+01,-4.235850580483813133e-03
-3.275000000000000133e-02,1.212394201435917296e+01,1.212817586778875167e+01,-4.233853429578715577e-03
-3.269999999999999990e-02,1.214445991435917271e+01,1.214869152374764028e+01,-4.231609388467560962e-03
-3.264999999999999847e-02,1.216494651435917262e+01,1.216917583281631643e+01,-4.229318457143804721e-03
-3.259999999999999704e-02,1.218540191435917208e+01,1.218962879494236340e+01,-4.226880583191316987e-03
-3.255000000000000254e-02,1.220582611435917286e+01,1.221005041012577763e+01,-4.224295766604768687e-03
-3.250000000000000111e-02,1.222621901435917202e+01,1.223044067847140326e+01,-4.221664112231238164e-03
-3.244999999999999968e-02,1.224658081435917190e+01,1.225079959987439970e+01,-4.218785515227807537e-03
-3.239999999999999825e-02,1.226691131435917193e+01,1.227112717438718548e+01,-4.215860028013551641e-03
-3.234999999999999681e-02,1.228721061435917328e+01,1.229142340206217909e+01,-4.212787703005815843e-03
-3.230000000000000232e-02,1.230747871435917240e+01,1.231168828284696204e+01,-4.209568487789638880e-03
-3.225000000000000089e-02,1.232771561435917285e+01,1.233192181674153609e+01,-4.206202382363244396e-03
-3.219999999999999946e-02,1.234792121435917167e+01,1.235212400379831976e+01,-4.202789439148091333e-03
-3.214999999999999802e-02,1.236809571435917299e+01,1.237229484396489099e+01,-4.199129605717999425e-03
-3.209999999999999659e-02,1.238823891435917268e+01,1.239243433734609567e+01,-4.195422986922991981e-03
-3.205000000000000210e-02,1.240835081435917253e+01,1.241254248383708259e+01,-4.191669477910053843e-03
-3.200000000000000067e-02,1.242843161435917310e+01,1.243261928349028622e+01,-4.187669131113125331e-03
-3.194999999999999923e-02,1.244848111435917204e+01,1.245266473635811622e+01,-4.183621998944175857e-03
-3.189999999999999780e-02,1.246849945435917206e+01,1.247267884233573909e+01,-4.179387976567028318e-03
-3.185000000000000331e-02,1.248848654435917283e+01,1.249266160158040861e+01,-4.175057221235789484e-03
-3.180000000000000188e-02,1.250844240435917243e+01,1.251261301398729131e+01,-4.170609628118882029e-03
-3.175000000000000044e-02,1.252836703435917265e+01,1.253253307955638007e+01,-4.166045197207424167e-03
-3.169999999999999901e-02,1.254826043435917171e+01,1.255242179834010052e+01,-4.161363980928811657e-03
-3.164999999999999758e-02,1.256812261735917247e+01,1.257227917033845088e+01,-4.156552979278416160e-03
-3.160000000000000309e-02,1.258795356435917334e+01,1.259210519560384967e+01,-4.151631244676323718e-03
-3.155000000000000165e-02,1.260775328435917331e+01,1.261189987403145985e+01,-4.146589672286538075e-03
-3.150000000000000022e-02,1.262752178435917294e+01,1.263166320567369993e+01,-4.141421314526994024e-03
-3.144999999999999879e-02,1.264725904435917236e+01,1.265139519058298845e+01,-4.136146223816083989e-03
-3.139999999999999736e-02,1.266696511435917216e+01,1.267109582875932716e+01,-4.130714400155000021e-03
-3.135000000000000286e-02,1.268663991435917282e+01,1.269076512015029579e+01,-4.125205791122965593e-03
-3.130000000000000143e-02,1.270628341435917186e+01,1.271040306480831461e+01,-4.119650449142753246e-03
-3.125000000000000000e-02,1.272589581435917161e+01,1.273000966273338364e+01,-4.113848374212025760e-03
-3.119999999999999857e-02,1.274547691435917329e+01,1.274958491392550108e+01,-4.107999566327791285e-03
-3.115000000000000061e-02,1.276502671435917335e+01,1.276912881838466518e+01,-4.102104025491826178e-03
-3.109999999999999917e-02,1.278454541435917236e+01,1.278864137611088481e+01,-4.095961751712451360e-03
-3.105000000000000121e-02,1.280403281435917329e+01,1.280812258710415108e+01,-4.089772744977793195e-03
-3.099999999999999978e-02,1.282348901435917199e+01,1.282757245141688784e+01,-4.083437057715855190e-03
-3.094999999999999835e-02,1.284291391435917262e+01,1.284699096904909510e+01,-4.077054689922476882e-03
-3.090000000000000038e-02,1.286230761435917280e+01,1.286637813994835255e+01,-4.070525589179752046e-03
-3.084999999999999895e-02,1.288167001435917314e+01,1.288573396421950079e+01,-4.063949860327653596e-03
-3.080000000000000099e-02,1.290100131435917241e+01,1.290505844175769923e+01,-4.057127398526816364e-03
-3.074999999999999956e-02,1.292030121435917245e+01,1.292435157261536460e+01,-4.050358256192154727e-03
-3.070000000000000159e-02,1.293957001435917320e+01,1.294361335679250224e+01,-4.043342433329044638e-03
-3.065000000000000016e-02,1.295880751435917233e+01,1.296284379439394918e+01,-4.036280034776851267e-03
-3.059999999999999873e-02,1.297801381435917278e+01,1.298204288526244632e+01,-4.029070903273535009e-03
-3.055000000000000077e-02,1.299718881435917162e+01,1.300121062950283246e+01,-4.021815143660845138e-03
-3.049999999999999933e-02,1.301633261435917177e+01,1.302034702706269087e+01,-4.014412703519099068e-03
-3.045000000000000137e-02,1.303544511435917208e+01,1.303945207799443651e+01,-4.006963635264426671e-03
-3.039999999999999994e-02,1.305452641435917194e+01,1.305852578235049322e+01,-3.999367991321278737e-03
-3.034999999999999851e-02,1.307357651435917312e+01,1.307756814002602042e+01,-3.991625666847298248e-03
-3.030000000000000054e-02,1.309259531435917268e+01,1.309657915107343662e+01,-3.983836714263944145e-03
-3.024999999999999911e-02,1.311158291435917178e+01,1.311555881549274005e+01,-3.975901133568271462e-03
-3.020000000000000115e-02,1.313053921435917282e+01,1.313450713338877662e+01,-3.967919029603805825e-03
-3.014999999999999972e-02,1.314946431435917162e+01,1.315342410460428368e+01,-3.959790245112060347e-03
-3.009999999999999828e-02,1.316835811435917236e+01,1.317230972924410004e+01,-3.951614884927678872e-03
-3.005000000000000032e-02,1.318722071435917265e+01,1.319116400730822747e+01,-3.943292949054821861e-03
-2.999999999999999889e-02,1.320605211435917248e+01,1.320998693879666419e+01,-3.934824437491712956e-03
-2.995000000000000093e-02,1.322485221435917246e+01,1.322877852365699169e+01,-3.926309297819230437e-03
-2.989999999999999949e-02,1.324362101435917261e+01,1.324753876199404701e+01,-3.917747634874402252e-03
-2.985000000000000153e-02,1.326235861435917229e+01,1.326626765375541517e+01,-3.909039396242874886e-03
-2.980000000000000010e-02,1.328106501435917153e+01,1.328496519894109085e+01,-3.900184581919319271e-03
-2.974999999999999867e-02,1.329974011435917269e+01,1.330363139755107937e+01,-3.891283191906680372e-03
-2.970000000000000070e-02,1.331838391435917224e+01,1.332226624969021600e+01,-3.882335331043762494e-03
-2.964999999999999927e-02,1.333699651435917310e+01,1.334086975525366370e+01,-3.873240894490592723e-03
-2.960000000000000131e-02,1.335557791435917174e+01,1.335944191424142247e+01,-3.863999882250723772e-03
-2.954999999999999988e-02,1.337412801435917231e+01,1.337798272675832933e+01,-3.854712399157023128e-03
-2.949999999999999845e-02,1.339264681435917304e+01,1.339649219269954727e+01,-3.845378340374239201e-03
-2.945000000000000048e-02,1.341113441435917153e+01,1.341497031211749480e+01,-3.835897758323270068e-03
-2.939999999999999905e-02,1.342959081435917312e+01,1.343341708506459398e+01,-3.826270705420853346e-03
-2.935000000000000109e-02,1.344801591435917310e+01,1.345183251148842096e+01,-3.816597129247867315e-03
-2.929999999999999966e-02,1.346640971435917322e+01,1.347021659138897576e+01,-3.806877029802535617e-03
-2.925000000000000169e-02,1.348477231435917290e+01,1.348856932481868398e+01,-3.797010459511085401e-03
-2.920000000000000026e-02,1.350310361435917272e+01,1.350689071177754386e+01,-3.787097418371132562e-03
-2.914999999999999883e-02,1.352140371435917210e+01,1.352518075226555183e+01,-3.777037906379732135e-03
-2.910000000000000087e-02,1.353967251435917163e+01,1.354343944623029117e+01,-3.766931871119538755e-03
